11697 	  300.00
11701 	  596.00
11702 	  700.00
11703 	  146.00
11704 	  400.00
11706 	  250.00
11709 	  500.00
11710 	  934.00
11713 	  200.00
11715 	  1,000.00
11716 	  100.00
11720 	  350.00
11722 	  100.00
11725 	  460.00
11729 	  450.00
11731 	  630.00
11733 	  100.00
11735 	  160.00
11742 	  100.00
11743 	  3,433.00
11746 	  1,500.00
11747 	  250.00
11749 	  750.00
11751 	  500.00
11756 	  350.00
11758 	  600.00
11762 	  600.00
11763 	  250.00
11764 	  450.00
11765 	  750.00
11768 	  634.00
11771 	  1,000.00
11776 	  510.00
11777 	  100.00
11778 	  800.00
11780 	  600.00
11787 	  350.00
11788 	  2,700.00
11790 	  1,978.55
11791 	  221.00
11793 	  500.00
11795 	  250.00
11797 	  200.00
11801 	  350.00
11803 	  750.00
11804 	  350.00
11930 	  250.00
11937 	  300.00
11949 	  2,700.00
11951 	  250.00
11952 	  175.00
11954 	  1,000.00
11955 	  250.00
11961 	  350.00
11963 	  100.00
11964 	  250.00
11967 	  275.00
11968 	  300.00
11969 	  250.00
12010 	  3,500.00
12019 	  75.00
12065 	  521.00
12077 	  300.00
12093 	  300.00
12110 	  75.00
12118 	  100.00
12122 	  750.00
12180 	  250.00
12185 	  300.00
12189 	  100.00
12198 	  250.00
12203 	  175.00
12205 	  246.00
12211 	  250.00
12305 	  500.00
12423 	  250.00
12508 	  500.00
12524 	  2,700.00
12527 	  250.00
12528 	  250.00
12533 	  200.00
12540 	  500.00
12542 	  250.00
12550 	  950.00
12553 	  250.00
12566 	  100.00
12570 	  75.00
12575 	  250.00
12590 	  500.00
12603 	  1,050.00
12771 	  200.00
12804 	  425.00
12814 	  250.00
12827 	  100.00
12845 	  500.00
12959 	  100.00
13032 	  200.00
13039 	  750.00
13066 	  1,300.00
13069 	  250.00
13088 	  146.00
13148 	  75.00
13152 	  1,500.00
13206 	  150.00
13209 	  184.00
13219 	  200.00
13303 	  100.00
13315 	  250.00
13323 	  330.00
13326 	  100.00
13329 	  250.00
13425 	  500.00
13440 	  100.00
13479 	  1,500.00
13502 	  183.00
13612 	  250.00
13662 	  500.00
13734 	  250.00
13743 	  250.00
13760 	  1,100.00
13790 	  200.00
13838 	  500.00
13850 	  184.00
13865 	  250.00
13901 	  200.00
13903 	  250.00
14024 	  250.00
14031 	  4,950.00
14032 	  1,050.00
14051 	  250.00
14052 	  500.00
14054 	  250.00
14058 	  250.00
14072 	  1,000.00
14075 	  750.00
14120 	  250.00
14127 	  350.00
14136 	  700.00
14141 	  250.00
14167 	  200.00
14170 	  150.00
14174 	  184.00
14206 	  250.00
14216 	  750.00
14218 	  200.00
14221 	  2,000.00
14222 	  160.00
14223 	  250.00
14224 	  500.00
14226 	  250.00
14304 	  100.00
14414 	  250.00
14424 	  1,450.00
14425 	  100.00
14427 	  250.00
14454 	  250.00
14467 	  300.00
14472 	  175.00
14481 	  250.00
14526 	  100.00
14533 	  400.00
14534 	  1,200.00
14580 	  500.00
14589 	  250.00
14612 	  500.00
14617 	  250.00
14618 	  250.00
14623 	  250.00
14624 	  700.00
14626 	  434.00
14701 	  100.00
14728 	  300.00
14757 	  100.00
14760 	  250.00
14821 	  250.00
14830 	  100.00
14882 	  502.00
14891 	  250.00
14892 	  750.00
15001 	  375.00
15009 	  400.00
15010 	  250.00
15012 	  396.00
15057 	  1,259.00
15062 	  250.00
15063 	  146.00
15068 	  100.00
15084 	  100.00
15089 	  750.00
15090 	  600.00
15102 	  183.00
15106 	  100.00
15126 	  500.00
15129 	  1,250.00
15131 	  500.00
15132 	  75.00
15136 	  250.00
15139 	  500.00
15142 	  400.00
15143 	  150.00
15146 	  750.00
15202 	  250.00
15209 	  550.00
15212 	  100.00
15215 	  250.00
15220 	  200.00
15222 	  500.00
15227 	  183.00
15232 	  2,700.00
15233 	  250.00
15237 	  75.00
15239 	  250.00
15241 	  650.00
15317 	  2,425.00
15329 	  250.00
15332 	  100.00
15367 	  583.00
15421 	  200.00
15425 	  750.00
15431 	  75.00
15478 	  250.00
15479 	  100.00
15522 	  500.00
15537 	  200.00
15541 	  250.00
15601 	  1,700.00
15632 	  1,575.00
15642 	  700.00
15644 	  250.00
15668 	  450.00
15672 	  1,000.00
15701 	  750.00
15765 	  500.00
16002 	  250.00
16037 	  1,000.00
16046 	  250.00
16057 	  250.00
16059 	  2,950.00
16066 	  1,400.00
16125 	  100.00
16134 	  250.00
16146 	  200.00
16148 	  200.00
16156 	  184.00
16201 	  433.00
16214 	  500.00
16222 	  1,000.00
16262 	  1,000.00
16323 	  575.00
16335 	  500.00
16350 	  100.00
16403 	  250.00
16415 	  75.00
16417 	  664.00
16421 	  250.00
16505 	  100.00
16506 	  384.00
16509 	  100.00
16602 	  500.00
16635 	  100.00
16648 	  1,040.00
16651 	  210.00
16662 	  200.00
16729 	  250.00
16870 	  410.00
16901 	  100.00
17003 	  100.00
17011 	  346.00
17013 	  250.00
17015 	  1,000.00
17020 	  100.00
17022 	  750.00
17033 	  1,000.00
17034 	  250.00
17036 	  1,250.00
17042 	  500.00
17055 	  1,250.00
17067 	  1,000.00
17070 	  460.00
17078 	  250.00
17110 	  100.00
17111 	  600.00
17112 	  100.00
17201 	  100.00
17202 	  600.00
17225 	  750.00
17263 	  250.00
17302 	  250.00
17322 	  500.00
17325 	  485.00
17331 	  450.00
17349 	  100.00
17350 	  100.00
17353 	  200.00
17362 	  2,000.00
17402 	  1,450.00
17403 	  150.00
17404 	  246.00
17406 	  850.00
17408 	  250.00
17512 	  75.00
17537 	  75.00
17540 	  100.00
17543 	  1,250.00
17547 	  75.00
17551 	  250.00
17552 	  250.00
17602 	  500.00
17701 	  500.00
17702 	  1,000.00
17728 	  250.00
17751 	  100.00
17870 	  75.00
17889 	  200.00
17922 	  250.00
17961 	  450.00
17985 	  184.00
18014 	  1,000.00
18016 	  500.00
18018 	  75.00
18036 	  300.00
18042 	  250.00
18045 	  750.00
18049 	  8,100.00
18051 	  250.00
18064 	  500.00
18066 	  250.00
18067 	  100.00
18072 	  100.00
18080 	  100.00
18092 	  250.00
18103 	  1,050.00
18104 	  685.00
18210 	  100.00
18301 	  246.00
18302 	  1,175.00
18324 	  250.00
18328 	  184.00
18436 	  750.00
18447 	  5,000.00
18451 	  150.00
18505 	  184.00
18507 	  900.00
18509 	  100.00
18612 	  250.00
18616 	  100.00
18630 	  100.00
18640 	  500.00
18643 	  200.00
18657 	  200.00
18702 	  500.00
18707 	  250.00
18801 	  146.00
18824 	  146.00
18901 	  6,500.00
18902 	  400.00
18925 	  100.00
18938 	  1,000.00
18940 	  925.00
18944 	  500.00
18951 	  75.00
18954 	  525.00
18960 	  250.00
18966 	  250.00
18969 	  1,000.00
18972 	  500.00
18976 	  200.00
19002 	  750.00
19004 	  550.00
19007 	  360.00
19008 	  146.00
19010 	  450.00
19014 	  2,500.00
19015 	  250.00
19017 	  500.00
19020 	  26.03
19022 	  250.00
19027 	  -50.00
19032 	  184.00
19033 	  900.00
19035 	  750.00
19038 	  250.00
19040 	  2,250.00
19041 	  1,000.00
19046 	  250.00
19047 	  450.00
19053 	  450.00
19054 	  150.00
19063 	  1,200.00
19064 	  250.00
19067 	  650.00
19073 	  100.00
19079 	  250.00
19085 	  2,800.00
19086 	  200.00
19087 	  450.00
19102 	  500.00
19106 	  1,000.00
19107 	  200.00
19111 	  1,000.00
19114 	  100.00
19115 	  275.00
19123 	  100.00
19129 	  500.00
19130 	  500.00
19136 	  750.00
19147 	  250.00
19311 	  200.00
19320 	  500.00
19333 	  250.00
19335 	  700.00
19342 	  1,000.00
19348 	  1,000.00
19350 	  100.00
19355 	  1,184.00
19380 	  550.00
19382 	  950.00
19403 	  1,633.00
19406 	  996.00
19421 	  1,000.00
19422 	  1,500.00
19426 	  750.00
19440 	  1,850.00
19446 	  896.00
19454 	  100.00
19460 	  350.00
19462 	  100.00
19465 	  2,500.00
19468 	  450.00
19473 	  100.00
19507 	  100.00
19522 	  2,000.00
19530 	  250.00
19533 	  146.00
19540 	  250.00
19564 	  250.00
19604 	  800.00
19606 	  250.00
19608 	  700.00
19610 	  1,250.00
19707 	  5,400.00
19709 	  1,050.00
19720 	  1,500.00
19803 	  350.00
19806 	  500.00
19808 	  400.00
19810 	  250.00
19901 	  200.00
19904 	  200.00
19930 	  500.00
19940 	  500.00
19950 	  250.00
19958 	  1,350.00
19962 	  750.00
19966 	  600.00
19968 	  100.00
19973 	  500.00
20002 	  2,300.00
20003 	  500.00
20007 	  3,200.00
20008 	  250.00
20009 	  500.00
20016 	  2,000.00
20020 	  250.00
20036 	  250.00
20037 	  950.00
20105 	  350.00
20109 	  200.00
20110 	  100.00
20112 	  1,250.00
20115 	  250.00
20119 	  500.00
20120 	  500.00
20121 	  200.00
20131 	  100.00
20132 	  600.00
20135 	  250.00
20136 	  250.00
20143 	  100.00
20147 	  250.00
20148 	  100.00
20151 	  500.00
20155 	  500.00
20165 	  1,450.00
20169 	  1,600.00
20170 	  200.00
20171 	  3,000.00
20175 	  2,018.00
20176 	  1,750.00
20181 	  100.00
20186 	  1,000.00
20187 	  684.00
20190 	  1,500.00
20191 	  250.00
20194 	  250.00
20197 	  75.00
20198 	  250.00
20602 	  1,000.00
20622 	  500.00
20630 	  250.00
20653 	  500.00
20659 	  900.00
20664 	  200.00
20705 	  250.00
20715 	  250.00
20724 	  1,000.00
20736 	  500.00
20737 	  100.00
20744 	  250.00
20745 	  450.00
20751 	  100.00
20754 	  500.00
20759 	  500.00
20772 	  500.00
20782 	  250.00
20814 	  150.00
20815 	  1,000.00
20816 	  100.00
20817 	  1,002.00
20832 	  200.00
20837 	  100.00
20841 	  250.00
20850 	  1,150.00
20852 	  200.00
20853 	  450.00
20854 	  2,575.00
20855 	  750.00
20860 	  1,000.00
20862 	  250.00
20871 	  250.00
20872 	  750.00
20874 	  2,250.00
20878 	  250.00
20882 	  500.00
20886 	  600.00
20895 	  250.00
20896 	  100.00
20901 	  750.00
20902 	  1,325.00
20903 	  900.00
21001 	  410.00
21009 	  500.00
21012 	  750.00
21014 	  250.00
21022 	  500.00
21030 	  1,000.00
21035 	  575.00
21037 	  1,075.00
21042 	  4,248.98
21043 	  1,000.00
21044 	  1,500.00
21045 	  350.00
21046 	  100.00
21047 	  250.00
21048 	  1,575.00
21050 	  1,250.00
21054 	  250.00
21060 	  250.00
21061 	  500.00
21074 	  825.00
21075 	  734.00
21078 	  75.00
21087 	  300.00
21093 	  1,175.00
21113 	  1,530.00
21114 	  600.00
21117 	  2,875.00
21131 	  500.00
21144 	  400.00
21146 	  750.00
21154 	  75.00
21157 	  575.00
21158 	  1,250.00
21161 	  600.00
21201 	  2,000.00
21204 	  250.00
21208 	  500.00
21209 	  200.00
21213 	  75.00
21218 	  250.00
21221 	  200.00
21222 	  100.00
21225 	  175.00
21227 	  150.00
21228 	  500.00
21229 	  100.00
21236 	  1,100.00
21286 	  250.00
21401 	  200.00
21402 	  1,000.00
21403 	  700.00
21409 	  146.00
21550 	  250.00
21613 	  250.00
21617 	  500.00
21620 	  1,000.00
21639 	  150.00
21655 	  2,700.00
21658 	  600.00
21666 	  1,500.00
21701 	  850.00
21711 	  250.00
21740 	  325.00
21770 	  1,000.00
21771 	  575.00
21774 	  200.00
21776 	  250.00
21782 	  75.00
21784 	  700.00
21794 	  250.00
21797 	  825.00
21811 	  1,100.00
21817 	  250.00
21842 	  1,500.00
21849 	  250.00
21863 	  250.00
21872 	  75.00
21901 	  884.00
21921 	  250.00
22003 	  2,675.00
22015 	  775.00
22025 	  100.00
22030 	  1,600.00
22031 	  1,250.00
22032 	  2,900.00
22033 	  400.00
22039 	  1,000.00
22042 	  500.00
22043 	  850.00
22066 	  600.00
22079 	  500.00
22101 	  10,250.00
22102 	  3,200.00
22122 	  250.00
22124 	  600.00
22151 	  350.00
22152 	  1,350.00
22153 	  175.00
22181 	  250.00
22182 	  2,250.00
22191 	  950.00
22192 	  500.00
22193 	  2,300.00
22201 	  2,875.00
22202 	  2,355.00
22203 	  500.00
22204 	  2,200.00
22205 	  1,500.00
22206 	  425.00
22207 	  600.00
22209 	  500.00
22301 	  500.00
22303 	  600.00
22304 	  850.00
22305 	  550.00
22306 	  250.00
22307 	  500.00
22308 	  250.00
22309 	  3,000.00
22310 	  920.00
22312 	  1,200.00
22313 	  250.00
22314 	  4,450.00
22315 	  100.00
22401 	  801.00
22404 	  250.00
22405 	  2,775.00
22406 	  600.00
22407 	  934.00
22408 	  2,000.00
22435 	  146.00
22503 	  100.00
22539 	  250.00
22546 	  250.00
22551 	  2,000.00
22554 	  434.00
22555 	  1,500.00
22556 	  6,900.00
22580 	  250.00
22601 	  325.00
22602 	  934.00
22603 	  2,950.00
22610 	  700.00
22624 	  250.00
22630 	  4,000.00
22642 	  500.00
22645 	  500.00
22656 	  100.00
22660 	  500.00
22712 	  150.00
22720 	  250.00
22731 	  100.00
22747 	  250.00
22801 	  750.00
22844 	  250.00
22901 	  2,700.00
22902 	  250.00
22903 	  850.00
22922 	  184.00
22923 	  500.00
22939 	  100.00
22940 	  10,800.00
22958 	  250.00
22968 	  250.00
22980 	  100.00
23002 	  184.00
23005 	  1,675.00
23024 	  200.00
23059 	  646.00
23060 	  500.00
23061 	  250.00
23103 	  1,100.00
23109 	  250.00
23111 	  434.00
23112 	  500.00
23113 	  1,000.00
23116 	  1,350.00
23117 	  100.00
23120 	  396.00
23139 	  400.00
23168 	  100.00
23185 	  1,225.00
23187 	  1,000.00
23188 	  929.00
23221 	  100.00
23223 	  2,500.00
23225 	  100.00
23226 	  2,700.00
23229 	  1,775.00
23233 	  350.00
23236 	  500.00
23238 	  750.00
23310 	  500.00
23320 	  1,500.00
23321 	  500.00
23322 	  450.00
23325 	  183.00
23417 	  500.00
23421 	  250.00
23430 	  500.00
23433 	  250.00
23434 	  500.00
23438 	  250.00
23451 	  1,500.00
23452 	  284.00
23453 	  250.00
23454 	  500.00
23455 	  3,671.00
23456 	  325.00
23464 	  650.00
23466 	  250.00
23505 	  100.00
23507 	  250.00
23666 	  500.00
23669 	  500.00
23692 	  200.00
23693 	  250.00
23701 	  500.00
23707 	  75.00
23831 	  250.00
23832 	  1,000.00
23838 	  700.00
23851 	  100.00
23860 	  300.00
23919 	  150.00
24014 	  100.00
24018 	  2,700.00
24060 	  500.00
24066 	  100.00
24084 	  200.00
24112 	  250.00
24141 	  175.00
24148 	  100.00
24153 	  500.00
24179 	  184.00
24201 	  500.00
24202 	  250.00
24211 	  100.00
24212 	  250.00
24230 	  205.00
24301 	  500.00
24330 	  360.00
24401 	  100.00
24421 	  100.00
24431 	  250.00
24450 	  500.00
24460 	  1,000.00
24471 	  2,900.00
24502 	  250.00
24504 	  2,000.00
24523 	  330.00
24540 	  250.00
24550 	  200.00
24551 	  250.00
